"Cell"	"Drug"	"Cell_BROAD"	"Cell_COSMIC"
"SIDM01039"	76285486	"ACH-001529"	907175
"SIDM01039"	78357767	"ACH-001529"	907175
"SIDM01039"	118693659	"ACH-001529"	907175
"SIDM01039"	121271792	"ACH-001529"	907175
"SIDM01039"	122540908	"ACH-001529"	907175
"SIDM01039"	131634760	"ACH-001529"	907175
"SIDM01039"	132275018	"ACH-001529"	907175
"SIDM01039"	135398738	"ACH-001529"	907175
"SIDM01040"	864	"ACH-000574"	1240129
"SIDM01040"	1018	"ACH-000574"	1240129
"SIDM01040"	2332	"ACH-000574"	1240129
"SIDM01040"	2578	"ACH-000574"	1240129
"SIDM01040"	3899	"ACH-000574"	1240129
"SIDM01040"	4212	"ACH-000574"	1240129
"SIDM01040"	4261	"ACH-000574"	1240129
"SIDM01040"	4993	"ACH-000574"	1240129
"SIDM01040"	5291	"ACH-000574"	1240129
"SIDM01040"	5978	"ACH-000574"	1240129
"SIDM01040"	8269	"ACH-000574"	1240129
"SIDM01040"	12035	"ACH-000574"	1240129
"SIDM01040"	60700	"ACH-000574"	1240129
"SIDM01040"	68740	"ACH-000574"	1240129
"SIDM01040"	76044	"ACH-000574"	1240129
"SIDM01040"	87371	"ACH-000574"	1240129
"SIDM01040"	124886	"ACH-000574"	1240129
"SIDM01040"	160355	"ACH-000574"	1240129
"SIDM01040"	234820	"ACH-000574"	1240129
"SIDM01040"	243725	"ACH-000574"	1240129
"SIDM01040"	353472	"ACH-000574"	1240129
"SIDM01040"	397888	"ACH-000574"	1240129
"SIDM01040"	442205	"ACH-000574"	1240129
"SIDM01040"	442972	"ACH-000574"	1240129
"SIDM01040"	452548	"ACH-000574"	1240129
"SIDM01040"	643462	"ACH-000574"	1240129
"SIDM01040"	644215	"ACH-000574"	1240129
"SIDM01040"	657237	"ACH-000574"	1240129
"SIDM01040"	2155128	"ACH-000574"	1240129
"SIDM01040"	2802462	"ACH-000574"	1240129
"SIDM01040"	3011155	"ACH-000574"	1240129
"SIDM01040"	5311510	"ACH-000574"	1240129
"SIDM01040"	5329102	"ACH-000574"	1240129
"SIDM01040"	5351307	"ACH-000574"	1240129
"SIDM01040"	5352062	"ACH-000574"	1240129
"SIDM01040"	5477029	"ACH-000574"	1240129
"SIDM01040"	5494449	"ACH-000574"	1240129
"SIDM01040"	5717801	"ACH-000574"	1240129
"SIDM01040"	7251185	"ACH-000574"	1240129
"SIDM01040"	9549184	"ACH-000574"	1240129
"SIDM01040"	9826308	"ACH-000574"	1240129
"SIDM01040"	9907093	"ACH-000574"	1240129
"SIDM01040"	9936746	"ACH-000574"	1240129
"SIDM01040"	10172943	"ACH-000574"	1240129
"SIDM01040"	10302451	"ACH-000574"	1240129
"SIDM01040"	10461815	"ACH-000574"	1240129
"SIDM01040"	11626927	"ACH-000574"	1240129
"SIDM01040"	11655119	"ACH-000574"	1240129
"SIDM01040"	11676786	"ACH-000574"	1240129
"SIDM01040"	11844351	"ACH-000574"	1240129
"SIDM01040"	16038120	"ACH-000574"	1240129
"SIDM01040"	16663089	"ACH-000574"	1240129
"SIDM01040"	16760646	"ACH-000574"	1240129
"SIDM01040"	20635522	"ACH-000574"	1240129
"SIDM01040"	24753719	"ACH-000574"	1240129
"SIDM01040"	24821094	"ACH-000574"	1240129
"SIDM01040"	24825971	"ACH-000574"	1240129
"SIDM01040"	24958200	"ACH-000574"	1240129
"SIDM01040"	25099184	"ACH-000574"	1240129
"SIDM01040"	25226117	"ACH-000574"	1240129
"SIDM01040"	25226483	"ACH-000574"	1240129
"SIDM01040"	35397514	"ACH-000574"	1240129
"SIDM01040"	42623951	"ACH-000574"	1240129
"SIDM01040"	42628535	"ACH-000574"	1240129
"SIDM01040"	44442376	"ACH-000574"	1240129
"SIDM01040"	44462758	"ACH-000574"	1240129
"SIDM01040"	46236925	"ACH-000574"	1240129
"SIDM01040"	46843056	"ACH-000574"	1240129
"SIDM01040"	46843772	"ACH-000574"	1240129
"SIDM01040"	46843906	"ACH-000574"	1240129
"SIDM01040"	46844147	"ACH-000574"	1240129
"SIDM01040"	46926350	"ACH-000574"	1240129
"SIDM01040"	49821040	"ACH-000574"	1240129
"SIDM01040"	49836027	"ACH-000574"	1240129
"SIDM01040"	52918385	"ACH-000574"	1240129
"SIDM01040"	53469448	"ACH-000574"	1240129
"SIDM01040"	54670067	"ACH-000574"	1240129
"SIDM01040"	57340680	"ACH-000574"	1240129
"SIDM01040"	58525121	"ACH-000574"	1240129
"SIDM01040"	59472121	"ACH-000574"	1240129
"SIDM01040"	59473233	"ACH-000574"	1240129
"SIDM01040"	60167849	"ACH-000574"	1240129
"SIDM01040"	71522234	"ACH-000574"	1240129
"SIDM01040"	71550931	"ACH-000574"	1240129
"SIDM01040"	71576693	"ACH-000574"	1240129
"SIDM01040"	72200024	"ACH-000574"	1240129
"SIDM01040"	72201027	"ACH-000574"	1240129
"SIDM01040"	72943187	"ACH-000574"	1240129
"SIDM01040"	73010930	"ACH-000574"	1240129
"SIDM01040"	73555129	"ACH-000574"	1240129
"SIDM01040"	118693659	"ACH-000574"	1240129
"SIDM01040"	131634760	"ACH-000574"	1240129
"SIDM01040"	135398738	"ACH-000574"	1240129
"SIDM01040"	135564749	"ACH-000574"	1240129
"SIDM01041"	3218	"ACH-001500"	1503361
"SIDM01041"	4993	"ACH-001500"	1503361
"SIDM01041"	5208	"ACH-001500"	1503361
"SIDM01041"	5291	"ACH-001500"	1503361
"SIDM01041"	5746	"ACH-001500"	1503361
"SIDM01041"	36462	"ACH-001500"	1503361
"SIDM01041"	76044	"ACH-001500"	1503361
"SIDM01041"	82146	"ACH-001500"	1503361
"SIDM01041"	92577	"ACH-001500"	1503361
"SIDM01041"	159324	"ACH-001500"	1503361
"SIDM01041"	160355	"ACH-001500"	1503361
"SIDM01041"	442972	"ACH-001500"	1503361
"SIDM01041"	446378	"ACH-001500"	1503361
"SIDM01041"	448013	"ACH-001500"	1503361
"SIDM01041"	521106	"ACH-001500"	1503361
"SIDM01041"	560326	"ACH-001500"	1503361
"SIDM01041"	644215	"ACH-001500"	1503361
"SIDM01041"	644243	"ACH-001500"	1503361
"SIDM01041"	3005532	"ACH-001500"	1503361
"SIDM01041"	3463933	"ACH-001500"	1503361
"SIDM01041"	4263900	"ACH-001500"	1503361
"SIDM01041"	5280757	"ACH-001500"	1503361
"SIDM01041"	5311510	"ACH-001500"	1503361
"SIDM01041"	5329102	"ACH-001500"	1503361
"SIDM01041"	5494449	"ACH-001500"	1503361
"SIDM01041"	5717801	"ACH-001500"	1503361
"SIDM01041"	6445533	"ACH-001500"	1503361
"SIDM01041"	6918878	"ACH-001500"	1503361
"SIDM01041"	7251185	"ACH-001500"	1503361
"SIDM01041"	9549184	"ACH-001500"	1503361
"SIDM01041"	9826308	"ACH-001500"	1503361
"SIDM01041"	9829523	"ACH-001500"	1503361
"SIDM01041"	9907093	"ACH-001500"	1503361
"SIDM01041"	10027278	"ACH-001500"	1503361
"SIDM01041"	10109823	"ACH-001500"	1503361
"SIDM01041"	10113978	"ACH-001500"	1503361
"SIDM01041"	10172943	"ACH-001500"	1503361
"SIDM01041"	10200390	"ACH-001500"	1503361
"SIDM01041"	10302451	"ACH-001500"	1503361
"SIDM01041"	10461815	"ACH-001500"	1503361
"SIDM01041"	11626927	"ACH-001500"	1503361
"SIDM01041"	11676786	"ACH-001500"	1503361
"SIDM01041"	11713159	"ACH-001500"	1503361
"SIDM01041"	11844351	"ACH-001500"	1503361
"SIDM01041"	16038120	"ACH-001500"	1503361
"SIDM01041"	16663089	"ACH-001500"	1503361
"SIDM01041"	16760646	"ACH-001500"	1503361
"SIDM01041"	20635522	"ACH-001500"	1503361
"SIDM01041"	24825971	"ACH-001500"	1503361
"SIDM01041"	24826799	"ACH-001500"	1503361
"SIDM01041"	25022668	"ACH-001500"	1503361
"SIDM01041"	44442376	"ACH-001500"	1503361
"SIDM01041"	46844147	"ACH-001500"	1503361
"SIDM01041"	49821040	"ACH-001500"	1503361
"SIDM01041"	49836027	"ACH-001500"	1503361
"SIDM01041"	53302361	"ACH-001500"	1503361
"SIDM01041"	54676905	"ACH-001500"	1503361
"SIDM01041"	90488984	"ACH-001500"	1503361
"SIDM01041"	135421197	"ACH-001500"	1503361
"SIDM01042"	46843906	"ACH-001065"	906862
"SIDM01042"	71550931	"ACH-001065"	906862
"SIDM01043"	4993	"ACH-000913"	907000
"SIDM01043"	5291	"ACH-000913"	907000
"SIDM01043"	76044	"ACH-000913"	907000
"SIDM01043"	160355	"ACH-000913"	907000
"SIDM01043"	442972	"ACH-000913"	907000
"SIDM01043"	644215	"ACH-000913"	907000
"SIDM01043"	644243	"ACH-000913"	907000
"SIDM01043"	5311510	"ACH-000913"	907000
"SIDM01043"	5329102	"ACH-000913"	907000
"SIDM01043"	5494449	"ACH-000913"	907000
"SIDM01043"	5717801	"ACH-000913"	907000
"SIDM01043"	7251185	"ACH-000913"	907000
"SIDM01043"	9549184	"ACH-000913"	907000
"SIDM01043"	9826308	"ACH-000913"	907000
"SIDM01043"	9907093	"ACH-000913"	907000
"SIDM01043"	10172943	"ACH-000913"	907000
"SIDM01043"	10302451	"ACH-000913"	907000
"SIDM01043"	10461815	"ACH-000913"	907000
"SIDM01043"	11626927	"ACH-000913"	907000
"SIDM01043"	11676786	"ACH-000913"	907000
"SIDM01043"	11844351	"ACH-000913"	907000
"SIDM01043"	16038120	"ACH-000913"	907000
"SIDM01043"	16663089	"ACH-000913"	907000
"SIDM01043"	16760646	"ACH-000913"	907000
"SIDM01043"	20635522	"ACH-000913"	907000
"SIDM01043"	24825971	"ACH-000913"	907000
"SIDM01043"	44442376	"ACH-000913"	907000
"SIDM01043"	46844147	"ACH-000913"	907000
"SIDM01043"	49821040	"ACH-000913"	907000
"SIDM01043"	49836027	"ACH-000913"	907000
"SIDM01043"	90488984	"ACH-000913"	907000
"SIDM01044"	4993	"ACH-000585"	753556
"SIDM01044"	5291	"ACH-000585"	753556
"SIDM01044"	76044	"ACH-000585"	753556
"SIDM01044"	160355	"ACH-000585"	753556
"SIDM01044"	442972	"ACH-000585"	753556
"SIDM01044"	644215	"ACH-000585"	753556
"SIDM01044"	5311510	"ACH-000585"	753556
"SIDM01044"	5329102	"ACH-000585"	753556
"SIDM01044"	5494449	"ACH-000585"	753556
"SIDM01044"	5717801	"ACH-000585"	753556
"SIDM01044"	7251185	"ACH-000585"	753556
"SIDM01044"	9549184	"ACH-000585"	753556
"SIDM01044"	9826308	"ACH-000585"	753556
"SIDM01044"	9907093	"ACH-000585"	753556
"SIDM01044"	10172943	"ACH-000585"	753556
"SIDM01044"	10302451	"ACH-000585"	753556
"SIDM01044"	10461815	"ACH-000585"	753556
"SIDM01044"	11626927	"ACH-000585"	753556
"SIDM01044"	11676786	"ACH-000585"	753556
"SIDM01044"	11844351	"ACH-000585"	753556
"SIDM01044"	16038120	"ACH-000585"	753556
"SIDM01044"	16663089	"ACH-000585"	753556
"SIDM01044"	16760646	"ACH-000585"	753556
"SIDM01044"	20635522	"ACH-000585"	753556
"SIDM01044"	24825971	"ACH-000585"	753556
"SIDM01044"	46843906	"ACH-000585"	753556
"SIDM01044"	46844147	"ACH-000585"	753556
"SIDM01044"	49821040	"ACH-000585"	753556
"SIDM01044"	49836027	"ACH-000585"	753556
"SIDM01044"	71550931	"ACH-000585"	753556
"SIDM01045"	4993	"ACH-000978"	1240127
"SIDM01045"	5291	"ACH-000978"	1240127
"SIDM01045"	76044	"ACH-000978"	1240127
"SIDM01045"	160355	"ACH-000978"	1240127
"SIDM01045"	442972	"ACH-000978"	1240127
"SIDM01045"	644215	"ACH-000978"	1240127
"SIDM01045"	5311510	"ACH-000978"	1240127
"SIDM01045"	5329102	"ACH-000978"	1240127
"SIDM01045"	5494449	"ACH-000978"	1240127
"SIDM01045"	5717801	"ACH-000978"	1240127
"SIDM01045"	7251185	"ACH-000978"	1240127
"SIDM01045"	9549184	"ACH-000978"	1240127
"SIDM01045"	9826308	"ACH-000978"	1240127
"SIDM01045"	9907093	"ACH-000978"	1240127
"SIDM01045"	10172943	"ACH-000978"	1240127
"SIDM01045"	10302451	"ACH-000978"	1240127
"SIDM01045"	10461815	"ACH-000978"	1240127
"SIDM01045"	11626927	"ACH-000978"	1240127
"SIDM01045"	11676786	"ACH-000978"	1240127
"SIDM01045"	11844351	"ACH-000978"	1240127
"SIDM01045"	16038120	"ACH-000978"	1240127
"SIDM01045"	16663089	"ACH-000978"	1240127
"SIDM01045"	16760646	"ACH-000978"	1240127
"SIDM01045"	20635522	"ACH-000978"	1240127
"SIDM01045"	24825971	"ACH-000978"	1240127
"SIDM01045"	44442376	"ACH-000978"	1240127
"SIDM01045"	46843906	"ACH-000978"	1240127
"SIDM01045"	46844147	"ACH-000978"	1240127
"SIDM01045"	49821040	"ACH-000978"	1240127
"SIDM01045"	49836027	"ACH-000978"	1240127
"SIDM01045"	71550931	"ACH-000978"	1240127
"SIDM01045"	76685059	"ACH-000978"	1240127
"SIDM01045"	90488984	"ACH-000978"	1240127
"SIDM01047"	25226117	"ACH-000295"	906855
"SIDM01047"	25226483	"ACH-000295"	906855
"SIDM01047"	42628535	"ACH-000295"	906855
"SIDM01047"	46843772	"ACH-000295"	906855
"SIDM01047"	46843906	"ACH-000295"	906855
"SIDM01047"	57340680	"ACH-000295"	906855
"SIDM01047"	58525121	"ACH-000295"	906855
"SIDM01047"	71550931	"ACH-000295"	906855
"SIDM01047"	71576693	"ACH-000295"	906855
"SIDM01048"	444732	"ACH-000821"	1297447
"SIDM01048"	5351307	"ACH-000821"	1297447
"SIDM01048"	6918837	"ACH-000821"	1297447
"SIDM01048"	25226117	"ACH-000821"	1297447
"SIDM01048"	25226483	"ACH-000821"	1297447
"SIDM01048"	42628535	"ACH-000821"	1297447
"SIDM01048"	46843772	"ACH-000821"	1297447
"SIDM01048"	46843906	"ACH-000821"	1297447
"SIDM01048"	57340680	"ACH-000821"	1297447
"SIDM01048"	58525121	"ACH-000821"	1297447
"SIDM01048"	71550931	"ACH-000821"	1297447
"SIDM01048"	71576693	"ACH-000821"	1297447
"SIDM01049"	864	"ACH-000038"	906854
"SIDM01049"	1018	"ACH-000038"	906854
"SIDM01049"	2332	"ACH-000038"	906854
"SIDM01049"	2578	"ACH-000038"	906854
"SIDM01049"	2907	"ACH-000038"	906854
"SIDM01049"	3385	"ACH-000038"	906854
"SIDM01049"	3796	"ACH-000038"	906854
"SIDM01049"	3899	"ACH-000038"	906854
"SIDM01049"	4212	"ACH-000038"	906854
"SIDM01049"	4993	"ACH-000038"	906854
"SIDM01049"	5978	"ACH-000038"	906854
"SIDM01049"	8249	"ACH-000038"	906854
"SIDM01049"	8269	"ACH-000038"	906854
"SIDM01049"	9444	"ACH-000038"	906854
"SIDM01049"	12035	"ACH-000038"	906854
"SIDM01049"	24360	"ACH-000038"	906854
"SIDM01049"	41867	"ACH-000038"	906854
"SIDM01049"	42640	"ACH-000038"	906854
"SIDM01049"	44259	"ACH-000038"	906854
"SIDM01049"	60700	"ACH-000038"	906854
"SIDM01049"	60838	"ACH-000038"	906854
"SIDM01049"	68740	"ACH-000038"	906854
"SIDM01049"	87371	"ACH-000038"	906854
"SIDM01049"	124886	"ACH-000038"	906854
"SIDM01049"	176167	"ACH-000038"	906854
"SIDM01049"	216239	"ACH-000038"	906854
"SIDM01049"	227681	"ACH-000038"	906854
"SIDM01049"	234820	"ACH-000038"	906854
"SIDM01049"	243725	"ACH-000038"	906854
"SIDM01049"	353472	"ACH-000038"	906854
"SIDM01049"	397888	"ACH-000038"	906854
"SIDM01049"	442205	"ACH-000038"	906854
"SIDM01049"	442972	"ACH-000038"	906854
"SIDM01049"	446541	"ACH-000038"	906854
"SIDM01049"	447912	"ACH-000038"	906854
"SIDM01049"	452548	"ACH-000038"	906854
"SIDM01049"	457193	"ACH-000038"	906854
"SIDM01049"	462382	"ACH-000038"	906854
"SIDM01049"	643462	"ACH-000038"	906854
"SIDM01049"	644243	"ACH-000038"	906854
"SIDM01049"	657237	"ACH-000038"	906854
"SIDM01049"	704473	"ACH-000038"	906854
"SIDM01049"	992586	"ACH-000038"	906854
"SIDM01049"	2130404	"ACH-000038"	906854
"SIDM01049"	2155128	"ACH-000038"	906854
"SIDM01049"	2802462	"ACH-000038"	906854
"SIDM01049"	2984337	"ACH-000038"	906854
"SIDM01049"	3011155	"ACH-000038"	906854
"SIDM01049"	5113032	"ACH-000038"	906854
"SIDM01049"	5289247	"ACH-000038"	906854
"SIDM01049"	5310940	"ACH-000038"	906854
"SIDM01049"	5352062	"ACH-000038"	906854
"SIDM01049"	5477029	"ACH-000038"	906854
"SIDM01049"	5717801	"ACH-000038"	906854
"SIDM01049"	6445562	"ACH-000038"	906854
"SIDM01049"	6450816	"ACH-000038"	906854
"SIDM01049"	6852167	"ACH-000038"	906854
"SIDM01049"	6918638	"ACH-000038"	906854
"SIDM01049"	6918848	"ACH-000038"	906854
"SIDM01049"	7251185	"ACH-000038"	906854
"SIDM01049"	9810884	"ACH-000038"	906854
"SIDM01049"	9813758	"ACH-000038"	906854
"SIDM01049"	9825149	"ACH-000038"	906854
"SIDM01049"	9868037	"ACH-000038"	906854
"SIDM01049"	9874913	"ACH-000038"	906854
"SIDM01049"	9884685	"ACH-000038"	906854
"SIDM01049"	9903786	"ACH-000038"	906854
"SIDM01049"	9907093	"ACH-000038"	906854
"SIDM01049"	9910224	"ACH-000038"	906854
"SIDM01049"	9911830	"ACH-000038"	906854
"SIDM01049"	9927531	"ACH-000038"	906854
"SIDM01049"	9933475	"ACH-000038"	906854
"SIDM01049"	9936746	"ACH-000038"	906854
"SIDM01049"	9952773	"ACH-000038"	906854
"SIDM01049"	9956222	"ACH-000038"	906854
"SIDM01049"	9967941	"ACH-000038"	906854
"SIDM01049"	10074640	"ACH-000038"	906854
"SIDM01049"	10385095	"ACH-000038"	906854
"SIDM01049"	11178236	"ACH-000038"	906854
"SIDM01049"	11228183	"ACH-000038"	906854
"SIDM01049"	11282283	"ACH-000038"	906854
"SIDM01049"	11338033	"ACH-000038"	906854
"SIDM01049"	11373846	"ACH-000038"	906854
"SIDM01049"	11485656	"ACH-000038"	906854
"SIDM01049"	11493598	"ACH-000038"	906854
"SIDM01049"	11617559	"ACH-000038"	906854
"SIDM01049"	11625818	"ACH-000038"	906854
"SIDM01049"	11626927	"ACH-000038"	906854
"SIDM01049"	11634725	"ACH-000038"	906854
"SIDM01049"	11647372	"ACH-000038"	906854
"SIDM01049"	11655119	"ACH-000038"	906854
"SIDM01049"	11719003	"ACH-000038"	906854
"SIDM01049"	11754511	"ACH-000038"	906854
"SIDM01049"	16224745	"ACH-000038"	906854
"SIDM01049"	16722836	"ACH-000038"	906854
"SIDM01049"	16725726	"ACH-000038"	906854
"SIDM01049"	16747388	"ACH-000038"	906854
"SIDM01049"	24753719	"ACH-000038"	906854
"SIDM01049"	24756910	"ACH-000038"	906854
"SIDM01049"	24772860	"ACH-000038"	906854
"SIDM01049"	24788740	"ACH-000038"	906854
"SIDM01049"	24821094	"ACH-000038"	906854
"SIDM01049"	24856436	"ACH-000038"	906854
"SIDM01049"	24866313	"ACH-000038"	906854
"SIDM01049"	24889392	"ACH-000038"	906854
"SIDM01049"	24894414	"ACH-000038"	906854
"SIDM01049"	24905401	"ACH-000038"	906854
"SIDM01049"	24951314	"ACH-000038"	906854
"SIDM01049"	24958200	"ACH-000038"	906854
"SIDM01049"	25099184	"ACH-000038"	906854
"SIDM01049"	25102847	"ACH-000038"	906854
"SIDM01049"	25126798	"ACH-000038"	906854
"SIDM01049"	25167777	"ACH-000038"	906854
"SIDM01049"	25195352	"ACH-000038"	906854
"SIDM01049"	25226117	"ACH-000038"	906854
"SIDM01049"	25226483	"ACH-000038"	906854
"SIDM01049"	25227847	"ACH-000038"	906854
"SIDM01049"	25257557	"ACH-000038"	906854
"SIDM01049"	35397514	"ACH-000038"	906854
"SIDM01049"	42623951	"ACH-000038"	906854
"SIDM01049"	42628507	"ACH-000038"	906854
"SIDM01049"	42628535	"ACH-000038"	906854
"SIDM01049"	42642645	"ACH-000038"	906854
"SIDM01049"	44143370	"ACH-000038"	906854
"SIDM01049"	44442376	"ACH-000038"	906854
"SIDM01049"	44462758	"ACH-000038"	906854
"SIDM01049"	44551660	"ACH-000038"	906854
"SIDM01049"	44631912	"ACH-000038"	906854
"SIDM01049"	45168044	"ACH-000038"	906854
"SIDM01049"	46191454	"ACH-000038"	906854
"SIDM01049"	46236925	"ACH-000038"	906854
"SIDM01049"	46843056	"ACH-000038"	906854
"SIDM01049"	46843057	"ACH-000038"	906854
"SIDM01049"	46843648	"ACH-000038"	906854
"SIDM01049"	46843772	"ACH-000038"	906854
"SIDM01049"	46843906	"ACH-000038"	906854
"SIDM01049"	46844147	"ACH-000038"	906854
"SIDM01049"	46885626	"ACH-000038"	906854
"SIDM01049"	46926350	"ACH-000038"	906854
"SIDM01049"	46931953	"ACH-000038"	906854
"SIDM01049"	46943432	"ACH-000038"	906854
"SIDM01049"	49806720	"ACH-000038"	906854
"SIDM01049"	49850262	"ACH-000038"	906854
"SIDM01049"	51000408	"ACH-000038"	906854
"SIDM01049"	51001932	"ACH-000038"	906854
"SIDM01049"	51042438	"ACH-000038"	906854
"SIDM01049"	52918385	"ACH-000038"	906854
"SIDM01049"	53315436	"ACH-000038"	906854
"SIDM01049"	53340664	"ACH-000038"	906854
"SIDM01049"	53469448	"ACH-000038"	906854
"SIDM01049"	54670067	"ACH-000038"	906854
"SIDM01049"	56645356	"ACH-000038"	906854
"SIDM01049"	56649450	"ACH-000038"	906854
"SIDM01049"	56941241	"ACH-000038"	906854
"SIDM01049"	56962336	"ACH-000038"	906854
"SIDM01049"	56965967	"ACH-000038"	906854
"SIDM01049"	57340680	"ACH-000038"	906854
"SIDM01049"	57345410	"ACH-000038"	906854
"SIDM01049"	58525121	"ACH-000038"	906854
"SIDM01049"	59472121	"ACH-000038"	906854
"SIDM01049"	59473233	"ACH-000038"	906854
"SIDM01049"	60167849	"ACH-000038"	906854
"SIDM01049"	66577006	"ACH-000038"	906854
"SIDM01049"	66577015	"ACH-000038"	906854
"SIDM01049"	68107965	"ACH-000038"	906854
"SIDM01049"	68234129	"ACH-000038"	906854
"SIDM01049"	68947304	"ACH-000038"	906854
"SIDM01049"	69923936	"ACH-000038"	906854
"SIDM01049"	70676303	"ACH-000038"	906854
"SIDM01049"	70983932	"ACH-000038"	906854
"SIDM01049"	71268957	"ACH-000038"	906854
"SIDM01049"	71297207	"ACH-000038"	906854
"SIDM01049"	71496458	"ACH-000038"	906854
"SIDM01049"	71522234	"ACH-000038"	906854
"SIDM01049"	71550931	"ACH-000038"	906854
"SIDM01049"	71576693	"ACH-000038"	906854
"SIDM01049"	71748056	"ACH-000038"	906854
"SIDM01049"	72200024	"ACH-000038"	906854
"SIDM01049"	72201027	"ACH-000038"	906854
"SIDM01049"	72943187	"ACH-000038"	906854
"SIDM01049"	73010930	"ACH-000038"	906854
"SIDM01049"	73265211	"ACH-000038"	906854
"SIDM01049"	73265214	"ACH-000038"	906854
"SIDM01049"	73555129	"ACH-000038"	906854
"SIDM01049"	73707530	"ACH-000038"	906854
"SIDM01049"	76285486	"ACH-000038"	906854
"SIDM01049"	78209992	"ACH-000038"	906854
"SIDM01049"	78357767	"ACH-000038"	906854
"SIDM01049"	91668541	"ACH-000038"	906854
"SIDM01049"	117072552	"ACH-000038"	906854
"SIDM01049"	118693659	"ACH-000038"	906854
"SIDM01049"	118704762	"ACH-000038"	906854
"SIDM01049"	121271792	"ACH-000038"	906854
"SIDM01049"	122540908	"ACH-000038"	906854
"SIDM01049"	131634760	"ACH-000038"	906854
"SIDM01049"	132275018	"ACH-000038"	906854
"SIDM01049"	135398516	"ACH-000038"	906854
"SIDM01049"	135398738	"ACH-000038"	906854
"SIDM01049"	135465539	"ACH-000038"	906854
"SIDM01049"	135564749	"ACH-000038"	906854
"SIDM01049"	135659062	"ACH-000038"	906854
"SIDM01049"	135905416	"ACH-000038"	906854
"SIDM01051"	864	"ACH-000936"	906852
"SIDM01051"	4993	"ACH-000936"	906852
"SIDM01051"	5291	"ACH-000936"	906852
"SIDM01051"	9444	"ACH-000936"	906852
"SIDM01051"	12035	"ACH-000936"	906852
"SIDM01051"	76044	"ACH-000936"	906852
"SIDM01051"	124886	"ACH-000936"	906852
"SIDM01051"	160355	"ACH-000936"	906852
"SIDM01051"	442972	"ACH-000936"	906852
"SIDM01051"	446541	"ACH-000936"	906852
"SIDM01051"	644215	"ACH-000936"	906852
"SIDM01051"	992586	"ACH-000936"	906852
"SIDM01051"	5311510	"ACH-000936"	906852
"SIDM01051"	5329102	"ACH-000936"	906852
"SIDM01051"	5717801	"ACH-000936"	906852
"SIDM01051"	7251185	"ACH-000936"	906852
"SIDM01051"	9549184	"ACH-000936"	906852
"SIDM01051"	9826308	"ACH-000936"	906852
"SIDM01051"	9907093	"ACH-000936"	906852
"SIDM01051"	10172943	"ACH-000936"	906852
"SIDM01051"	10302451	"ACH-000936"	906852
"SIDM01051"	10461815	"ACH-000936"	906852
"SIDM01051"	11626927	"ACH-000936"	906852
"SIDM01051"	11676786	"ACH-000936"	906852
"SIDM01051"	11844351	"ACH-000936"	906852
"SIDM01051"	16038120	"ACH-000936"	906852
"SIDM01051"	16663089	"ACH-000936"	906852
"SIDM01051"	16760646	"ACH-000936"	906852
"SIDM01051"	20635522	"ACH-000936"	906852
"SIDM01051"	24825971	"ACH-000936"	906852
"SIDM01051"	25226117	"ACH-000936"	906852
"SIDM01051"	25226483	"ACH-000936"	906852
"SIDM01051"	42628535	"ACH-000936"	906852
"SIDM01051"	44442376	"ACH-000936"	906852
"SIDM01051"	45168044	"ACH-000936"	906852
"SIDM01051"	46843772	"ACH-000936"	906852
"SIDM01051"	46843906	"ACH-000936"	906852
"SIDM01051"	46844147	"ACH-000936"	906852
"SIDM01051"	49821040	"ACH-000936"	906852
"SIDM01051"	49836027	"ACH-000936"	906852
"SIDM01051"	53315436	"ACH-000936"	906852
"SIDM01051"	54670067	"ACH-000936"	906852
"SIDM01051"	57340680	"ACH-000936"	906852
"SIDM01051"	58525121	"ACH-000936"	906852
"SIDM01051"	70983932	"ACH-000936"	906852
"SIDM01051"	71550931	"ACH-000936"	906852
"SIDM01051"	71576693	"ACH-000936"	906852
"SIDM01051"	76285486	"ACH-000936"	906852
"SIDM01051"	78357767	"ACH-000936"	906852
"SIDM01051"	121271792	"ACH-000936"	906852
"SIDM01051"	122540908	"ACH-000936"	906852
"SIDM01051"	132275018	"ACH-000936"	906852
"SIDM01052"	4993	"ACH-000308"	911905
"SIDM01052"	5291	"ACH-000308"	911905
"SIDM01052"	76044	"ACH-000308"	911905
"SIDM01052"	160355	"ACH-000308"	911905
"SIDM01052"	442972	"ACH-000308"	911905
"SIDM01052"	644215	"ACH-000308"	911905
"SIDM01052"	5311510	"ACH-000308"	911905
"SIDM01052"	5329102	"ACH-000308"	911905
"SIDM01052"	5494449	"ACH-000308"	911905
"SIDM01052"	5717801	"ACH-000308"	911905
"SIDM01052"	7251185	"ACH-000308"	911905
"SIDM01052"	9549184	"ACH-000308"	911905
"SIDM01052"	9826308	"ACH-000308"	911905
"SIDM01052"	9907093	"ACH-000308"	911905
"SIDM01052"	10172943	"ACH-000308"	911905
"SIDM01052"	10302451	"ACH-000308"	911905
"SIDM01052"	10461815	"ACH-000308"	911905
"SIDM01052"	11626927	"ACH-000308"	911905
"SIDM01052"	11676786	"ACH-000308"	911905
"SIDM01052"	11844351	"ACH-000308"	911905
"SIDM01052"	16038120	"ACH-000308"	911905
"SIDM01052"	16663089	"ACH-000308"	911905
"SIDM01052"	16760646	"ACH-000308"	911905
